Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
66200,48,49,3,0.48,0.49,0.03
66300,47,48,5,0.47,0.48,0.05
66400,43,57,0,0.43,0.57,0.0
66500,50,46,4,0.5,0.46,0.04
66600,51,42,7,0.51,0.42,0.07
66700,45,52,3,0.45,0.52,0.03
66800,39,59,2,0.39,0.59,0.02
66900,37,59,4,0.37,0.59,0.04
67000,41,52,7,0.41,0.52,0.07
67100,39,58,3,0.39,0.58,0.03
67200,41,56,3,0.41,0.56,0.03
67300,51,45,4,0.51,0.45,0.04
67400,48,47,5,0.48,0.47,0.05
67500,45,49,6,0.45,0.49,0.06
67600,42,50,8,0.42,0.5,0.08
67700,35,61,4,0.35,0.61,0.04
67800,30,64,6,0.3,0.64,0.06
67900,47,51,2,0.47,0.51,0.02
68000,51,43,6,0.51,0.43,0.06
68100,55,43,2,0.55,0.43,0.02
68200,48,49,3,0.48,0.49,0.03
68300,44,54,2,0.44,0.54,0.02
68400,43,54,3,0.43,0.54,0.03
68500,49,47,4,0.49,0.47,0.04
68600,49,50,1,0.49,0.5,0.01
68700,35,58,7,0.35,0.58,0.07
68800,45,52,3,0.45,0.52,0.03
68900,30,62,8,0.3,0.62,0.08
69000,53,43,4,0.53,0.43,0.04
69100,50,47,3,0.5,0.47,0.03
69200,53,45,2,0.53,0.45,0.02
69300,42,55,3,0.42,0.55,0.03
69400,42,51,7,0.42,0.51,0.07
69500,45,48,7,0.45,0.48,0.07
69600,56,42,2,0.56,0.42,0.02
69700,48,51,1,0.48,0.51,0.01
69800,42,58,0,0.42,0.58,0.0
69900,48,49,3,0.48,0.49,0.03
70000,48,49,3,0.48,0.49,0.03
70100,39,54,7,0.39,0.54,0.07
70200,47,48,5,0.47,0.48,0.05
70300,35,60,5,0.35,0.6,0.05
70400,38,59,3,0.38,0.59,0.03
70500,40,58,2,0.4,0.58,0.02
70600,44,52,4,0.44,0.52,0.04
70700,38,60,2,0.38,0.6,0.02
70800,45,55,0,0.45,0.55,0.0
70900,41,56,3,0.41,0.56,0.03
71000,43,54,3,0.43,0.54,0.03
71100,51,46,3,0.51,0.46,0.03
71200,35,60,5,0.35,0.6,0.05
71300,42,56,2,0.42,0.56,0.02
71400,39,60,1,0.39,0.6,0.01
71500,46,52,2,0.46,0.52,0.02
71600,50,47,3,0.5,0.47,0.03
71700,46,46,8,0.46,0.46,0.08
71800,47,49,4,0.47,0.49,0.04
71900,38,55,7,0.38,0.55,0.07
72000,40,55,5,0.4,0.55,0.05
72100,32,68,0,0.32,0.68,0.0
72200,48,47,5,0.48,0.47,0.05
72300,33,61,6,0.33,0.61,0.06
72400,41,56,3,0.41,0.56,0.03
72500,33,61,6,0.33,0.61,0.06
72600,43,54,3,0.43,0.54,0.03
72700,39,56,5,0.39,0.56,0.05
72800,36,59,5,0.36,0.59,0.05
72900,44,53,3,0.44,0.53,0.03
73000,41,57,2,0.41,0.57,0.02
73100,42,54,4,0.42,0.54,0.04
73200,47,50,3,0.47,0.5,0.03
73300,41,55,4,0.41,0.55,0.04
73400,45,50,5,0.45,0.5,0.05
73500,42,51,7,0.42,0.51,0.07
73600,38,60,2,0.38,0.6,0.02
73700,40,52,8,0.4,0.52,0.08
73800,41,57,2,0.41,0.57,0.02
73900,40,58,2,0.4,0.58,0.02
74000,43,51,6,0.43,0.51,0.06
74100,41,54,5,0.41,0.54,0.05
74200,41,55,4,0.41,0.55,0.04
74300,54,44,2,0.54,0.44,0.02
74400,35,59,6,0.35,0.59,0.06
74500,41,54,5,0.41,0.54,0.05
74600,43,55,2,0.43,0.55,0.02
74700,38,56,6,0.38,0.56,0.06
74800,40,56,4,0.4,0.56,0.04
74900,44,55,1,0.44,0.55,0.01
75000,45,51,4,0.45,0.51,0.04
75100,41,56,3,0.41,0.56,0.03
75200,37,57,6,0.37,0.57,0.06
75300,36,63,1,0.36,0.63,0.01
75400,51,44,5,0.51,0.44,0.05
75500,44,51,5,0.44,0.51,0.05
75600,47,49,4,0.47,0.49,0.04
75700,40,58,2,0.4,0.58,0.02
75800,46,48,6,0.46,0.48,0.06
75900,51,46,3,0.51,0.46,0.03
76000,34,62,4,0.34,0.62,0.04
76100,38,56,6,0.38,0.56,0.06
76200,41,55,4,0.41,0.55,0.04
76300,54,44,2,0.54,0.44,0.02
76400,40,55,5,0.4,0.55,0.05
76500,44,51,5,0.44,0.51,0.05
76600,49,48,3,0.49,0.48,0.03
76700,47,51,2,0.47,0.51,0.02
76800,43,56,1,0.43,0.56,0.01
76900,44,55,1,0.44,0.55,0.01
77000,49,46,5,0.49,0.46,0.05
77100,49,50,1,0.49,0.5,0.01
77200,41,57,2,0.41,0.57,0.02
77300,36,60,4,0.36,0.6,0.04
77400,50,47,3,0.5,0.47,0.03
77500,49,47,4,0.49,0.47,0.04
77600,45,51,4,0.45,0.51,0.04
77700,42,52,6,0.42,0.52,0.06
77800,38,56,6,0.38,0.56,0.06
77900,35,64,1,0.35,0.64,0.01
78000,34,63,3,0.34,0.63,0.03
78100,38,57,5,0.38,0.57,0.05
78200,47,47,6,0.47,0.47,0.06
78300,52,45,3,0.52,0.45,0.03
78400,43,54,3,0.43,0.54,0.03
78500,49,47,4,0.49,0.47,0.04
78600,47,48,5,0.47,0.48,0.05
78700,45,51,4,0.45,0.51,0.04
78800,46,49,5,0.46,0.49,0.05
78900,52,43,5,0.52,0.43,0.05
79000,44,56,0,0.44,0.56,0.0
79100,43,54,3,0.43,0.54,0.03
79200,44,54,2,0.44,0.54,0.02
79300,37,59,4,0.37,0.59,0.04
79400,51,48,1,0.51,0.48,0.01
79500,55,43,2,0.55,0.43,0.02
79600,50,49,1,0.5,0.49,0.01
79700,46,51,3,0.46,0.51,0.03
79800,51,46,3,0.51,0.46,0.03
79900,43,53,4,0.43,0.53,0.04
80000,48,48,4,0.48,0.48,0.04
80100,46,47,7,0.46,0.47,0.07
80200,39,57,4,0.39,0.57,0.04
80300,41,51,8,0.41,0.51,0.08
80400,41,55,4,0.41,0.55,0.04
80500,42,51,7,0.42,0.51,0.07
80600,44,52,4,0.44,0.52,0.04
80700,45,51,4,0.45,0.51,0.04
80800,44,52,4,0.44,0.52,0.04
80900,53,45,2,0.53,0.45,0.02
81000,41,54,5,0.41,0.54,0.05
81100,38,59,3,0.38,0.59,0.03
81200,41,54,5,0.41,0.54,0.05
81300,51,48,1,0.51,0.48,0.01
81400,49,49,2,0.49,0.49,0.02
81500,52,45,3,0.52,0.45,0.03
81600,41,57,2,0.41,0.57,0.02
81700,49,47,4,0.49,0.47,0.04
81800,34,62,4,0.34,0.62,0.04
81900,54,43,3,0.54,0.43,0.03
82000,53,44,3,0.53,0.44,0.03
82100,48,50,2,0.48,0.5,0.02
82200,49,47,4,0.49,0.47,0.04
82300,48,50,2,0.48,0.5,0.02
82400,42,56,2,0.42,0.56,0.02
82500,41,55,4,0.41,0.55,0.04
82600,40,53,7,0.4,0.53,0.07
82700,38,58,4,0.38,0.58,0.04
82800,49,48,3,0.49,0.48,0.03
82900,44,55,1,0.44,0.55,0.01
83000,45,51,4,0.45,0.51,0.04
83100,40,57,3,0.4,0.57,0.03
83200,39,58,3,0.39,0.58,0.03
83300,51,45,4,0.51,0.45,0.04
83400,44,52,4,0.44,0.52,0.04
83500,47,50,3,0.47,0.5,0.03
83600,51,45,4,0.51,0.45,0.04
83700,54,43,3,0.54,0.43,0.03
83800,48,48,4,0.48,0.48,0.04
83900,44,54,2,0.44,0.54,0.02
84000,45,52,3,0.45,0.52,0.03
84100,46,49,5,0.46,0.49,0.05
84200,50,47,3,0.5,0.47,0.03
84300,44,51,5,0.44,0.51,0.05
84400,56,42,2,0.56,0.42,0.02
84500,55,44,1,0.55,0.44,0.01
84600,43,49,8,0.43,0.49,0.08
84700,41,58,1,0.41,0.58,0.01
84800,47,48,5,0.47,0.48,0.05
84900,41,57,2,0.41,0.57,0.02
85000,52,46,2,0.52,0.46,0.02
85100,35,62,3,0.35,0.62,0.03
85200,45,52,3,0.45,0.52,0.03
85300,41,58,1,0.41,0.58,0.01
85400,46,52,2,0.46,0.52,0.02
85500,51,48,1,0.51,0.48,0.01
85600,44,55,1,0.44,0.55,0.01
85700,59,37,4,0.59,0.37,0.04
85800,45,52,3,0.45,0.52,0.03
85900,44,54,2,0.44,0.54,0.02
86000,59,41,0,0.59,0.41,0.0
86100,45,48,7,0.45,0.48,0.07
86200,46,51,3,0.46,0.51,0.03
86300,49,48,3,0.49,0.48,0.03
86400,47,53,0,0.47,0.53,0.0
86500,39,58,3,0.39,0.58,0.03
86600,47,49,4,0.47,0.49,0.04
86700,41,51,8,0.41,0.51,0.08
86800,41,56,3,0.41,0.56,0.03
86900,44,50,6,0.44,0.5,0.06
87000,47,50,3,0.47,0.5,0.03
87100,45,52,3,0.45,0.52,0.03
87200,40,57,3,0.4,0.57,0.03
87300,52,47,1,0.52,0.47,0.01
87400,43,53,4,0.43,0.53,0.04
87500,50,48,2,0.5,0.48,0.02
87600,51,46,3,0.51,0.46,0.03
87700,46,52,2,0.46,0.52,0.02
87800,45,45,10,0.45,0.45,0.1
87900,41,57,2,0.41,0.57,0.02
88000,51,46,3,0.51,0.46,0.03
88100,39,56,5,0.39,0.56,0.05
88200,49,46,5,0.49,0.46,0.05
88300,45,48,7,0.45,0.48,0.07
88400,48,50,2,0.48,0.5,0.02
88500,43,53,4,0.43,0.53,0.04
88600,44,51,5,0.44,0.51,0.05
88700,51,47,2,0.51,0.47,0.02
88800,52,44,4,0.52,0.44,0.04
88900,49,48,3,0.49,0.48,0.03
89000,35,62,3,0.35,0.62,0.03
89100,30,69,1,0.3,0.69,0.01
89200,45,52,3,0.45,0.52,0.03
89300,49,47,4,0.49,0.47,0.04
89400,50,48,2,0.5,0.48,0.02
89500,43,53,4,0.43,0.53,0.04
89600,37,59,4,0.37,0.59,0.04
89700,41,54,5,0.41,0.54,0.05
89800,43,52,5,0.43,0.52,0.05
89900,43,54,3,0.43,0.54,0.03
90000,48,50,2,0.48,0.5,0.02
90100,44,54,2,0.44,0.54,0.02
90200,42,55,3,0.42,0.55,0.03
90300,46,49,5,0.46,0.49,0.05
90400,50,46,4,0.5,0.46,0.04
90500,34,62,4,0.34,0.62,0.04
90600,51,47,2,0.51,0.47,0.02
90700,48,48,4,0.48,0.48,0.04
90800,51,46,3,0.51,0.46,0.03
90900,39,56,5,0.39,0.56,0.05
91000,52,46,2,0.52,0.46,0.02
91100,43,47,10,0.43,0.47,0.1
91200,46,49,5,0.46,0.49,0.05
91300,41,57,2,0.41,0.57,0.02
91400,40,57,3,0.4,0.57,0.03
91500,52,45,3,0.52,0.45,0.03
91600,44,52,4,0.44,0.52,0.04
91700,48,47,5,0.48,0.47,0.05
91800,39,59,2,0.39,0.59,0.02
91900,47,49,4,0.47,0.49,0.04
92000,51,40,9,0.51,0.4,0.09
92100,38,59,3,0.38,0.59,0.03
92200,54,42,4,0.54,0.42,0.04
92300,51,45,4,0.51,0.45,0.04
92400,45,53,2,0.45,0.53,0.02
92500,49,49,2,0.49,0.49,0.02
92600,44,52,4,0.44,0.52,0.04
92700,40,57,3,0.4,0.57,0.03
92800,41,57,2,0.41,0.57,0.02
92900,30,68,2,0.3,0.68,0.02
93000,43,53,4,0.43,0.53,0.04
93100,35,62,3,0.35,0.62,0.03
93200,39,58,3,0.39,0.58,0.03
93300,38,60,2,0.38,0.6,0.02
93400,47,51,2,0.47,0.51,0.02
93500,45,54,1,0.45,0.54,0.01
93600,47,48,5,0.47,0.48,0.05
93700,30,66,4,0.3,0.66,0.04
93800,40,55,5,0.4,0.55,0.05
93900,35,61,4,0.35,0.61,0.04
94000,37,58,5,0.37,0.58,0.05
94100,44,54,2,0.44,0.54,0.02
94200,34,64,2,0.34,0.64,0.02
94300,42,58,0,0.42,0.58,0.0
94400,44,50,6,0.44,0.5,0.06
94500,45,54,1,0.45,0.54,0.01
94600,35,61,4,0.35,0.61,0.04
94700,46,50,4,0.46,0.5,0.04
94800,41,57,2,0.41,0.57,0.02
94900,34,61,5,0.34,0.61,0.05
95000,37,58,5,0.37,0.58,0.05
95100,43,54,3,0.43,0.54,0.03
95200,40,55,5,0.4,0.55,0.05
95300,33,63,4,0.33,0.63,0.04
95400,39,54,7,0.39,0.54,0.07
95500,41,58,1,0.41,0.58,0.01
95600,44,52,4,0.44,0.52,0.04
95700,41,55,4,0.41,0.55,0.04
95800,40,57,3,0.4,0.57,0.03
95900,42,52,6,0.42,0.52,0.06
96000,42,56,2,0.42,0.56,0.02
96100,42,54,4,0.42,0.54,0.04
96200,43,50,7,0.43,0.5,0.07
96300,43,55,2,0.43,0.55,0.02
96400,38,59,3,0.38,0.59,0.03
96500,45,51,4,0.45,0.51,0.04
96600,42,53,5,0.42,0.53,0.05
96700,49,50,1,0.49,0.5,0.01
96800,44,55,1,0.44,0.55,0.01
96900,49,45,6,0.49,0.45,0.06
97000,31,64,5,0.31,0.64,0.05
97100,46,51,3,0.46,0.51,0.03
97200,37,55,8,0.37,0.55,0.08
97300,44,51,5,0.44,0.51,0.05
97400,54,41,5,0.54,0.41,0.05
97500,44,52,4,0.44,0.52,0.04
97600,49,48,3,0.49,0.48,0.03
97700,45,51,4,0.45,0.51,0.04
97800,41,55,4,0.41,0.55,0.04
97900,48,50,2,0.48,0.5,0.02
98000,53,40,7,0.53,0.4,0.07
98100,40,58,2,0.4,0.58,0.02
98200,33,63,4,0.33,0.63,0.04
98300,47,48,5,0.47,0.48,0.05
98400,48,49,3,0.48,0.49,0.03
98500,53,46,1,0.53,0.46,0.01
98600,40,56,4,0.4,0.56,0.04
98700,44,51,5,0.44,0.51,0.05
98800,43,52,5,0.43,0.52,0.05
98900,36,61,3,0.36,0.61,0.03
99000,46,50,4,0.46,0.5,0.04
99100,44,53,3,0.44,0.53,0.03
99200,40,58,2,0.4,0.58,0.02
99300,45,51,4,0.45,0.51,0.04
99400,41,56,3,0.41,0.56,0.03
99500,33,63,4,0.33,0.63,0.04
99600,38,59,3,0.38,0.59,0.03
99700,44,52,4,0.44,0.52,0.04
99800,39,58,3,0.39,0.58,0.03
99900,44,53,3,0.44,0.53,0.03
100000,44,54,2,0.44,0.54,0.02
100100,51,45,4,0.51,0.45,0.04
100200,47,48,5,0.47,0.48,0.05
100300,47,51,2,0.47,0.51,0.02
100400,36,60,4,0.36,0.6,0.04
100500,44,50,6,0.44,0.5,0.06
100600,36,57,7,0.36,0.57,0.07
100700,51,46,3,0.51,0.46,0.03
100800,39,55,6,0.39,0.55,0.06
100900,39,58,3,0.39,0.58,0.03
101000,47,50,3,0.47,0.5,0.03
101100,50,47,3,0.5,0.47,0.03
101200,42,53,5,0.42,0.53,0.05
101300,45,55,0,0.45,0.55,0.0
101400,36,63,1,0.36,0.63,0.01
101500,46,50,4,0.46,0.5,0.04
101600,46,47,7,0.46,0.47,0.07
101700,40,58,2,0.4,0.58,0.02
101800,46,49,5,0.46,0.49,0.05
101900,39,59,2,0.39,0.59,0.02
102000,48,49,3,0.48,0.49,0.03
102100,33,60,7,0.33,0.6,0.07
102200,45,53,2,0.45,0.53,0.02
102300,36,59,5,0.36,0.59,0.05
102400,35,58,7,0.35,0.58,0.07
102500,42,53,5,0.42,0.53,0.05
102600,33,64,3,0.33,0.64,0.03
102700,49,47,4,0.49,0.47,0.04
102800,39,58,3,0.39,0.58,0.03
102900,40,52,8,0.4,0.52,0.08
103000,33,64,3,0.33,0.64,0.03
103100,41,54,5,0.41,0.54,0.05
103200,41,57,2,0.41,0.57,0.02
103300,51,43,6,0.51,0.43,0.06
103400,49,48,3,0.49,0.48,0.03
103500,38,60,2,0.38,0.6,0.02
103600,40,56,4,0.4,0.56,0.04
103700,42,54,4,0.42,0.54,0.04
103800,49,46,5,0.49,0.46,0.05
103900,49,48,3,0.49,0.48,0.03
104000,43,52,5,0.43,0.52,0.05
104100,39,59,2,0.39,0.59,0.02
104200,38,59,3,0.38,0.59,0.03
104300,47,51,2,0.47,0.51,0.02
104400,37,58,5,0.37,0.58,0.05
104500,40,58,2,0.4,0.58,0.02
104600,49,47,4,0.49,0.47,0.04
104700,44,54,2,0.44,0.54,0.02
104800,43,47,10,0.43,0.47,0.1
104900,52,44,4,0.52,0.44,0.04
105000,38,57,5,0.38,0.57,0.05
105100,43,53,4,0.43,0.53,0.04
105200,46,53,1,0.46,0.53,0.01
105300,39,59,2,0.39,0.59,0.02
105400,46,52,2,0.46,0.52,0.02
105500,55,41,4,0.55,0.41,0.04
105600,36,58,6,0.36,0.58,0.06
105700,42,53,5,0.42,0.53,0.05
105800,51,47,2,0.51,0.47,0.02
105900,49,48,3,0.49,0.48,0.03
106000,46,54,0,0.46,0.54,0.0
106100,36,59,5,0.36,0.59,0.05
106200,43,52,5,0.43,0.52,0.05
106300,38,58,4,0.38,0.58,0.04
106400,55,43,2,0.55,0.43,0.02
106500,43,56,1,0.43,0.56,0.01
106600,48,48,4,0.48,0.48,0.04
106700,43,55,2,0.43,0.55,0.02
106800,52,45,3,0.52,0.45,0.03
106900,40,55,5,0.4,0.55,0.05
107000,48,51,1,0.48,0.51,0.01
107100,34,63,3,0.34,0.63,0.03
107200,44,55,1,0.44,0.55,0.01
107300,39,59,2,0.39,0.59,0.02
107400,47,50,3,0.47,0.5,0.03
107500,45,51,4,0.45,0.51,0.04
107600,46,52,2,0.46,0.52,0.02
107700,43,51,6,0.43,0.51,0.06
107800,46,48,6,0.46,0.48,0.06
107900,45,54,1,0.45,0.54,0.01
108000,52,42,6,0.52,0.42,0.06
108100,55,42,3,0.55,0.42,0.03
108200,48,50,2,0.48,0.5,0.02
108300,48,46,6,0.48,0.46,0.06
108400,55,42,3,0.55,0.42,0.03
108500,60,33,7,0.6,0.33,0.07
108600,58,40,2,0.58,0.4,0.02
108700,56,38,6,0.56,0.38,0.06
108800,50,46,4,0.5,0.46,0.04
108900,44,48,8,0.44,0.48,0.08
109000,50,47,3,0.5,0.47,0.03
109100,53,44,3,0.53,0.44,0.03
109200,49,50,1,0.49,0.5,0.01
109300,66,31,3,0.66,0.31,0.03
109400,57,42,1,0.57,0.42,0.01
109500,44,55,1,0.44,0.55,0.01
109600,54,42,4,0.54,0.42,0.04
109700,48,47,5,0.48,0.47,0.05
109800,59,38,3,0.59,0.38,0.03
109900,47,48,5,0.47,0.48,0.05
110000,45,51,4,0.45,0.51,0.04
110100,39,58,3,0.39,0.58,0.03
110200,43,52,5,0.43,0.52,0.05
110300,37,59,4,0.37,0.59,0.04
110400,42,55,3,0.42,0.55,0.03
110500,53,44,3,0.53,0.44,0.03
110600,43,55,2,0.43,0.55,0.02
110700,59,35,6,0.59,0.35,0.06
110800,59,39,2,0.59,0.39,0.02
110900,45,52,3,0.45,0.52,0.03
111000,44,54,2,0.44,0.54,0.02
111100,43,54,3,0.43,0.54,0.03
111200,52,46,2,0.52,0.46,0.02
111300,41,55,4,0.41,0.55,0.04
111400,43,52,5,0.43,0.52,0.05
111500,44,50,6,0.44,0.5,0.06
111600,48,50,2,0.48,0.5,0.02
111700,39,56,5,0.39,0.56,0.05
111800,55,43,2,0.55,0.43,0.02
111900,33,65,2,0.33,0.65,0.02
112000,48,50,2,0.48,0.5,0.02
112100,43,53,4,0.43,0.53,0.04
112200,39,54,7,0.39,0.54,0.07
112300,46,52,2,0.46,0.52,0.02
112400,50,48,2,0.5,0.48,0.02
112500,46,52,2,0.46,0.52,0.02
112600,50,47,3,0.5,0.47,0.03
112700,40,54,6,0.4,0.54,0.06
112800,56,40,4,0.56,0.4,0.04
112900,52,42,6,0.52,0.42,0.06
113000,49,44,7,0.49,0.44,0.07
113100,51,43,6,0.51,0.43,0.06
113200,35,60,5,0.35,0.6,0.05
113300,47,49,4,0.47,0.49,0.04
113400,55,44,1,0.55,0.44,0.01
113500,54,43,3,0.54,0.43,0.03
113600,43,53,4,0.43,0.53,0.04
113700,53,44,3,0.53,0.44,0.03
113800,48,48,4,0.48,0.48,0.04
113900,42,53,5,0.42,0.53,0.05
114000,50,47,3,0.5,0.47,0.03
114100,54,43,3,0.54,0.43,0.03
114200,48,47,5,0.48,0.47,0.05
114300,45,50,5,0.45,0.5,0.05
114400,47,51,2,0.47,0.51,0.02
114500,42,52,6,0.42,0.52,0.06
114600,58,39,3,0.58,0.39,0.03
114700,43,53,4,0.43,0.53,0.04
114800,50,47,3,0.5,0.47,0.03
114900,38,59,3,0.38,0.59,0.03
115000,38,56,6,0.38,0.56,0.06
115100,39,54,7,0.39,0.54,0.07
115200,46,51,3,0.46,0.51,0.03
115300,31,62,7,0.31,0.62,0.07
115400,48,50,2,0.48,0.5,0.02
115500,49,48,3,0.49,0.48,0.03
115600,54,45,1,0.54,0.45,0.01
115700,52,47,1,0.52,0.47,0.01
115800,46,53,1,0.46,0.53,0.01
115900,40,59,1,0.4,0.59,0.01
116000,39,56,5,0.39,0.56,0.05
116100,49,49,2,0.49,0.49,0.02
116200,43,53,4,0.43,0.53,0.04
116300,43,51,6,0.43,0.51,0.06
116400,49,48,3,0.49,0.48,0.03
116500,45,51,4,0.45,0.51,0.04
116600,55,44,1,0.55,0.44,0.01
116700,57,40,3,0.57,0.4,0.03
116800,41,57,2,0.41,0.57,0.02
116900,35,61,4,0.35,0.61,0.04
117000,35,61,4,0.35,0.61,0.04
117100,46,49,5,0.46,0.49,0.05
117200,45,55,0,0.45,0.55,0.0
117300,43,51,6,0.43,0.51,0.06
117400,52,45,3,0.52,0.45,0.03
117500,45,52,3,0.45,0.52,0.03
117600,40,55,5,0.4,0.55,0.05
117700,49,49,2,0.49,0.49,0.02
117800,42,58,0,0.42,0.58,0.0
117900,47,52,1,0.47,0.52,0.01
118000,43,54,3,0.43,0.54,0.03
118100,46,51,3,0.46,0.51,0.03
118200,47,51,2,0.47,0.51,0.02
118300,46,48,6,0.46,0.48,0.06
118400,44,52,4,0.44,0.52,0.04
118500,50,49,1,0.5,0.49,0.01
118600,42,52,6,0.42,0.52,0.06
118700,39,60,1,0.39,0.6,0.01
118800,49,49,2,0.49,0.49,0.02
118900,50,45,5,0.5,0.45,0.05
119000,36,60,4,0.36,0.6,0.04
119100,50,45,5,0.5,0.45,0.05
119200,42,54,4,0.42,0.54,0.04
119300,48,49,3,0.48,0.49,0.03
119400,54,42,4,0.54,0.42,0.04
119500,46,48,6,0.46,0.48,0.06
119600,42,57,1,0.42,0.57,0.01
119700,51,48,1,0.51,0.48,0.01
119800,50,44,6,0.5,0.44,0.06
119900,37,58,5,0.37,0.58,0.05
120000,38,55,7,0.38,0.55,0.07
120100,51,47,2,0.51,0.47,0.02
120200,46,49,5,0.46,0.49,0.05
120300,46,51,3,0.46,0.51,0.03
120400,45,55,0,0.45,0.55,0.0
120500,41,54,5,0.41,0.54,0.05
120600,43,49,8,0.43,0.49,0.08
120700,47,50,3,0.47,0.5,0.03
120800,54,46,0,0.54,0.46,0.0
120900,44,48,8,0.44,0.48,0.08
121000,52,46,2,0.52,0.46,0.02
121100,52,44,4,0.52,0.44,0.04
121200,38,59,3,0.38,0.59,0.03
121300,48,50,2,0.48,0.5,0.02
121400,40,53,7,0.4,0.53,0.07
121500,47,51,2,0.47,0.51,0.02
121600,55,43,2,0.55,0.43,0.02
121700,50,46,4,0.5,0.46,0.04
121800,50,48,2,0.5,0.48,0.02
121900,58,40,2,0.58,0.4,0.02
122000,47,51,2,0.47,0.51,0.02
122100,53,43,4,0.53,0.43,0.04
122200,50,44,6,0.5,0.44,0.06
122300,44,54,2,0.44,0.54,0.02
122400,58,40,2,0.58,0.4,0.02
122500,51,46,3,0.51,0.46,0.03
122600,44,52,4,0.44,0.52,0.04
122700,48,49,3,0.48,0.49,0.03
122800,42,53,5,0.42,0.53,0.05
122900,49,48,3,0.49,0.48,0.03
123000,38,54,8,0.38,0.54,0.08
123100,49,49,2,0.49,0.49,0.02
123200,53,42,5,0.53,0.42,0.05
123300,45,53,2,0.45,0.53,0.02
123400,50,47,3,0.5,0.47,0.03
123500,42,55,3,0.42,0.55,0.03
123600,43,52,5,0.43,0.52,0.05
123700,45,54,1,0.45,0.54,0.01
123800,37,60,3,0.37,0.6,0.03
123900,45,51,4,0.45,0.51,0.04
124000,54,41,5,0.54,0.41,0.05
124100,58,40,2,0.58,0.4,0.02
124200,45,53,2,0.45,0.53,0.02
124300,40,55,5,0.4,0.55,0.05
124400,40,56,4,0.4,0.56,0.04
124500,46,50,4,0.46,0.5,0.04
124600,53,43,4,0.53,0.43,0.04
124700,47,47,6,0.47,0.47,0.06
124800,43,57,0,0.43,0.57,0.0
124900,52,42,6,0.52,0.42,0.06
125000,48,50,2,0.48,0.5,0.02
125100,50,46,4,0.5,0.46,0.04
125200,47,47,6,0.47,0.47,0.06
125300,38,56,6,0.38,0.56,0.06
125400,53,40,7,0.53,0.4,0.07
125500,49,50,1,0.49,0.5,0.01
125600,52,45,3,0.52,0.45,0.03
125700,43,55,2,0.43,0.55,0.02
125800,43,54,3,0.43,0.54,0.03
125900,44,49,7,0.44,0.49,0.07
126000,40,59,1,0.4,0.59,0.01
126100,50,48,2,0.5,0.48,0.02
126200,36,60,4,0.36,0.6,0.04
126300,46,51,3,0.46,0.51,0.03
126400,43,51,6,0.43,0.51,0.06
126500,47,52,1,0.47,0.52,0.01
126600,52,43,5,0.52,0.43,0.05
126700,50,45,5,0.5,0.45,0.05
126800,51,45,4,0.51,0.45,0.04
126900,47,51,2,0.47,0.51,0.02
127000,45,54,1,0.45,0.54,0.01
127100,46,49,5,0.46,0.49,0.05
127200,43,52,5,0.43,0.52,0.05
127300,46,49,5,0.46,0.49,0.05
127400,39,56,5,0.39,0.56,0.05
127500,52,48,0,0.52,0.48,0.0
127600,53,41,6,0.53,0.41,0.06
127700,46,48,6,0.46,0.48,0.06
127800,50,45,5,0.5,0.45,0.05
127900,56,41,3,0.56,0.41,0.03
128000,52,45,3,0.52,0.45,0.03
128100,57,40,3,0.57,0.4,0.03
128200,49,45,6,0.49,0.45,0.06
128300,50,45,5,0.5,0.45,0.05
128400,39,57,4,0.39,0.57,0.04
128500,39,57,4,0.39,0.57,0.04
128600,53,43,4,0.53,0.43,0.04
128700,37,56,7,0.37,0.56,0.07
128800,44,51,5,0.44,0.51,0.05
128900,60,39,1,0.6,0.39,0.01
129000,47,47,6,0.47,0.47,0.06
129100,40,58,2,0.4,0.58,0.02
129200,43,55,2,0.43,0.55,0.02
129300,42,56,2,0.42,0.56,0.02
129400,52,47,1,0.52,0.47,0.01
129500,48,48,4,0.48,0.48,0.04
129600,45,50,5,0.45,0.5,0.05
129700,54,43,3,0.54,0.43,0.03
129800,49,46,5,0.49,0.46,0.05
129900,53,45,2,0.53,0.45,0.02
130000,51,47,2,0.51,0.47,0.02
130100,46,50,4,0.46,0.5,0.04
130200,47,48,5,0.47,0.48,0.05
130300,41,53,6,0.41,0.53,0.06
130400,50,45,5,0.5,0.45,0.05
130500,38,57,5,0.38,0.57,0.05
130600,52,44,4,0.52,0.44,0.04
130700,45,52,3,0.45,0.52,0.03
130800,46,50,4,0.46,0.5,0.04
130900,48,51,1,0.48,0.51,0.01
131000,51,48,1,0.51,0.48,0.01
131100,46,51,3,0.46,0.51,0.03
131200,54,43,3,0.54,0.43,0.03
131300,52,44,4,0.52,0.44,0.04
131400,40,60,0,0.4,0.6,0.0
131500,50,45,5,0.5,0.45,0.05
131600,46,49,5,0.46,0.49,0.05
131700,51,45,4,0.51,0.45,0.04
131800,40,56,4,0.4,0.56,0.04
131900,49,50,1,0.49,0.5,0.01
132000,54,43,3,0.54,0.43,0.03
132100,43,49,8,0.43,0.49,0.08
132200,51,44,5,0.51,0.44,0.05
132300,54,42,4,0.54,0.42,0.04
132400,51,49,0,0.51,0.49,0.0
132500,47,47,6,0.47,0.47,0.06
