Episode,DQN_win,DQN_lose,Draw,DQN_win_rate,DQN_lose_rate,Draw_rate
30200,24,70,6,0.24,0.7,0.06
30300,20,78,2,0.2,0.78,0.02
30400,15,80,5,0.15,0.8,0.05
30500,26,71,3,0.26,0.71,0.03
30600,21,75,4,0.21,0.75,0.04
30700,21,75,4,0.21,0.75,0.04
30800,19,79,2,0.19,0.79,0.02
30900,14,86,0,0.14,0.86,0.0
31000,22,76,2,0.22,0.76,0.02
31100,22,76,2,0.22,0.76,0.02
31200,22,74,4,0.22,0.74,0.04
31300,15,84,1,0.15,0.84,0.01
31400,18,79,3,0.18,0.79,0.03
31500,20,79,1,0.2,0.79,0.01
31600,20,78,2,0.2,0.78,0.02
31700,10,86,4,0.1,0.86,0.04
31800,23,75,2,0.23,0.75,0.02
31900,20,78,2,0.2,0.78,0.02
32000,24,73,3,0.24,0.73,0.03
32100,20,76,4,0.2,0.76,0.04
32200,16,80,4,0.16,0.8,0.04
32300,27,69,4,0.27,0.69,0.04
32400,23,72,5,0.23,0.72,0.05
32500,21,75,4,0.21,0.75,0.04
32600,19,79,2,0.19,0.79,0.02
32700,32,66,2,0.32,0.66,0.02
32800,19,76,5,0.19,0.76,0.05
32900,22,77,1,0.22,0.77,0.01
33000,21,73,6,0.21,0.73,0.06
33100,16,82,2,0.16,0.82,0.02
33200,19,78,3,0.19,0.78,0.03
33300,20,76,4,0.2,0.76,0.04
33400,17,80,3,0.17,0.8,0.03
33500,23,73,4,0.23,0.73,0.04
33600,19,77,4,0.19,0.77,0.04
33700,16,80,4,0.16,0.8,0.04
33800,16,80,4,0.16,0.8,0.04
33900,19,78,3,0.19,0.78,0.03
34000,20,74,6,0.2,0.74,0.06
34100,19,74,7,0.19,0.74,0.07
34200,18,77,5,0.18,0.77,0.05
34300,12,83,5,0.12,0.83,0.05
34400,18,81,1,0.18,0.81,0.01
34500,21,77,2,0.21,0.77,0.02
34600,24,71,5,0.24,0.71,0.05
34700,18,77,5,0.18,0.77,0.05
34800,16,79,5,0.16,0.79,0.05
34900,20,78,2,0.2,0.78,0.02
35000,13,86,1,0.13,0.86,0.01
35100,24,73,3,0.24,0.73,0.03
35200,28,66,6,0.28,0.66,0.06
35300,21,77,2,0.21,0.77,0.02
35400,17,80,3,0.17,0.8,0.03
35500,24,73,3,0.24,0.73,0.03
35600,18,79,3,0.18,0.79,0.03
35700,17,78,5,0.17,0.78,0.05
35800,24,70,6,0.24,0.7,0.06
35900,25,70,5,0.25,0.7,0.05
36000,29,68,3,0.29,0.68,0.03
36100,24,73,3,0.24,0.73,0.03
36200,20,73,7,0.2,0.73,0.07
36300,24,72,4,0.24,0.72,0.04
36400,17,81,2,0.17,0.81,0.02
36500,24,73,3,0.24,0.73,0.03
36600,21,74,5,0.21,0.74,0.05
36700,21,77,2,0.21,0.77,0.02
36800,19,75,6,0.19,0.75,0.06
36900,17,80,3,0.17,0.8,0.03
37000,24,74,2,0.24,0.74,0.02
37100,22,73,5,0.22,0.73,0.05
37200,15,81,4,0.15,0.81,0.04
37300,27,67,6,0.27,0.67,0.06
37400,19,78,3,0.19,0.78,0.03
37500,15,75,10,0.15,0.75,0.1
37600,23,74,3,0.23,0.74,0.03
37700,26,74,0,0.26,0.74,0.0
37800,23,73,4,0.23,0.73,0.04
37900,29,70,1,0.29,0.7,0.01
38000,19,77,4,0.19,0.77,0.04
38100,20,72,8,0.2,0.72,0.08
38200,24,72,4,0.24,0.72,0.04
38300,16,82,2,0.16,0.82,0.02
38400,17,81,2,0.17,0.81,0.02
38500,15,79,6,0.15,0.79,0.06
38600,21,76,3,0.21,0.76,0.03
38700,17,79,4,0.17,0.79,0.04
38800,23,76,1,0.23,0.76,0.01
38900,24,73,3,0.24,0.73,0.03
39000,22,78,0,0.22,0.78,0.0
39100,21,73,6,0.21,0.73,0.06
39200,13,83,4,0.13,0.83,0.04
39300,24,70,6,0.24,0.7,0.06
39400,19,79,2,0.19,0.79,0.02
39500,30,67,3,0.3,0.67,0.03
39600,21,75,4,0.21,0.75,0.04
39700,25,69,6,0.25,0.69,0.06
39800,22,76,2,0.22,0.76,0.02
39900,23,74,3,0.23,0.74,0.03
40000,23,76,1,0.23,0.76,0.01
40100,23,75,2,0.23,0.75,0.02
40200,21,73,6,0.21,0.73,0.06
40300,12,82,6,0.12,0.82,0.06
40400,14,83,3,0.14,0.83,0.03
40500,20,73,7,0.2,0.73,0.07
40600,19,79,2,0.19,0.79,0.02
40700,17,77,6,0.17,0.77,0.06
40800,22,72,6,0.22,0.72,0.06
40900,19,75,6,0.19,0.75,0.06
41000,20,77,3,0.2,0.77,0.03
41100,15,80,5,0.15,0.8,0.05
41200,16,76,8,0.16,0.76,0.08
41300,17,77,6,0.17,0.77,0.06
41400,18,77,5,0.18,0.77,0.05
41500,28,66,6,0.28,0.66,0.06
41600,16,82,2,0.16,0.82,0.02
41700,25,69,6,0.25,0.69,0.06
41800,18,80,2,0.18,0.8,0.02
41900,17,79,4,0.17,0.79,0.04
42000,17,81,2,0.17,0.81,0.02
42100,22,74,4,0.22,0.74,0.04
42200,13,84,3,0.13,0.84,0.03
42300,21,76,3,0.21,0.76,0.03
42400,18,80,2,0.18,0.8,0.02
42500,19,80,1,0.19,0.8,0.01
42600,16,83,1,0.16,0.83,0.01
42700,13,83,4,0.13,0.83,0.04
42800,21,76,3,0.21,0.76,0.03
42900,18,78,4,0.18,0.78,0.04
43000,19,77,4,0.19,0.77,0.04
43100,25,73,2,0.25,0.73,0.02
43200,21,78,1,0.21,0.78,0.01
43300,21,76,3,0.21,0.76,0.03
43400,15,84,1,0.15,0.84,0.01
43500,20,79,1,0.2,0.79,0.01
43600,22,75,3,0.22,0.75,0.03
43700,19,79,2,0.19,0.79,0.02
43800,17,78,5,0.17,0.78,0.05
43900,25,72,3,0.25,0.72,0.03
44000,20,74,6,0.2,0.74,0.06
44100,20,74,6,0.2,0.74,0.06
44200,12,82,6,0.12,0.82,0.06
44300,19,77,4,0.19,0.77,0.04
44400,16,80,4,0.16,0.8,0.04
44500,23,73,4,0.23,0.73,0.04
44600,21,75,4,0.21,0.75,0.04
44700,18,75,7,0.18,0.75,0.07
44800,24,73,3,0.24,0.73,0.03
44900,16,80,4,0.16,0.8,0.04
45000,16,81,3,0.16,0.81,0.03
45100,15,81,4,0.15,0.81,0.04
45200,24,73,3,0.24,0.73,0.03
45300,12,84,4,0.12,0.84,0.04
45400,17,78,5,0.17,0.78,0.05
45500,22,75,3,0.22,0.75,0.03
45600,22,78,0,0.22,0.78,0.0
45700,24,72,4,0.24,0.72,0.04
45800,22,74,4,0.22,0.74,0.04
45900,26,66,8,0.26,0.66,0.08
46000,25,75,0,0.25,0.75,0.0
46100,21,73,6,0.21,0.73,0.06
46200,28,68,4,0.28,0.68,0.04
46300,20,79,1,0.2,0.79,0.01
46400,21,76,3,0.21,0.76,0.03
46500,15,79,6,0.15,0.79,0.06
46600,19,73,8,0.19,0.73,0.08
46700,19,72,9,0.19,0.72,0.09
46800,19,79,2,0.19,0.79,0.02
46900,22,75,3,0.22,0.75,0.03
47000,38,60,2,0.38,0.6,0.02
47100,22,73,5,0.22,0.73,0.05
47200,17,80,3,0.17,0.8,0.03
47300,17,76,7,0.17,0.76,0.07
47400,27,72,1,0.27,0.72,0.01
47500,16,79,5,0.16,0.79,0.05
47600,17,82,1,0.17,0.82,0.01
47700,14,81,5,0.14,0.81,0.05
47800,20,75,5,0.2,0.75,0.05
47900,27,72,1,0.27,0.72,0.01
48000,23,74,3,0.23,0.74,0.03
48100,16,80,4,0.16,0.8,0.04
48200,20,78,2,0.2,0.78,0.02
48300,18,82,0,0.18,0.82,0.0
48400,22,75,3,0.22,0.75,0.03
48500,22,77,1,0.22,0.77,0.01
48600,19,76,5,0.19,0.76,0.05
48700,18,79,3,0.18,0.79,0.03
48800,21,73,6,0.21,0.73,0.06
48900,31,65,4,0.31,0.65,0.04
49000,23,73,4,0.23,0.73,0.04
49100,20,77,3,0.2,0.77,0.03
49200,23,77,0,0.23,0.77,0.0
49300,27,71,2,0.27,0.71,0.02
49400,25,74,1,0.25,0.74,0.01
49500,26,71,3,0.26,0.71,0.03
49600,21,77,2,0.21,0.77,0.02
49700,16,79,5,0.16,0.79,0.05
49800,20,76,4,0.2,0.76,0.04
49900,20,78,2,0.2,0.78,0.02
50000,18,81,1,0.18,0.81,0.01
50100,20,75,5,0.2,0.75,0.05
50200,16,80,4,0.16,0.8,0.04
50300,20,78,2,0.2,0.78,0.02
50400,12,84,4,0.12,0.84,0.04
50500,24,70,6,0.24,0.7,0.06
50600,15,84,1,0.15,0.84,0.01
50700,28,68,4,0.28,0.68,0.04
50800,21,72,7,0.21,0.72,0.07
50900,15,82,3,0.15,0.82,0.03
51000,23,75,2,0.23,0.75,0.02
51100,23,75,2,0.23,0.75,0.02
51200,22,73,5,0.22,0.73,0.05
51300,24,74,2,0.24,0.74,0.02
51400,25,69,6,0.25,0.69,0.06
51500,21,74,5,0.21,0.74,0.05
51600,14,85,1,0.14,0.85,0.01
51700,18,77,5,0.18,0.77,0.05
51800,16,82,2,0.16,0.82,0.02
51900,22,71,7,0.22,0.71,0.07
52000,27,71,2,0.27,0.71,0.02
52100,12,83,5,0.12,0.83,0.05
52200,17,79,4,0.17,0.79,0.04
52300,22,75,3,0.22,0.75,0.03
52400,16,81,3,0.16,0.81,0.03
52500,17,82,1,0.17,0.82,0.01
52600,19,77,4,0.19,0.77,0.04
52700,19,77,4,0.19,0.77,0.04
52800,25,73,2,0.25,0.73,0.02
52900,15,84,1,0.15,0.84,0.01
53000,19,79,2,0.19,0.79,0.02
53100,16,76,8,0.16,0.76,0.08
53200,14,83,3,0.14,0.83,0.03
53300,12,87,1,0.12,0.87,0.01
53400,17,80,3,0.17,0.8,0.03
53500,18,76,6,0.18,0.76,0.06
53600,22,76,2,0.22,0.76,0.02
53700,16,78,6,0.16,0.78,0.06
53800,17,80,3,0.17,0.8,0.03
53900,11,87,2,0.11,0.87,0.02
54000,23,73,4,0.23,0.73,0.04
54100,19,75,6,0.19,0.75,0.06
54200,23,75,2,0.23,0.75,0.02
54300,15,83,2,0.15,0.83,0.02
54400,15,80,5,0.15,0.8,0.05
54500,22,71,7,0.22,0.71,0.07
54600,21,77,2,0.21,0.77,0.02
54700,26,71,3,0.26,0.71,0.03
54800,18,77,5,0.18,0.77,0.05
54900,26,73,1,0.26,0.73,0.01
55000,28,68,4,0.28,0.68,0.04
55100,29,69,2,0.29,0.69,0.02
55200,14,81,5,0.14,0.81,0.05
55300,21,74,5,0.21,0.74,0.05
55400,21,77,2,0.21,0.77,0.02
55500,30,68,2,0.3,0.68,0.02
55600,27,71,2,0.27,0.71,0.02
55700,29,69,2,0.29,0.69,0.02
55800,23,77,0,0.23,0.77,0.0
55900,15,82,3,0.15,0.82,0.03
56000,33,63,4,0.33,0.63,0.04
56100,25,68,7,0.25,0.68,0.07
56200,25,72,3,0.25,0.72,0.03
56300,20,77,3,0.2,0.77,0.03
56400,23,76,1,0.23,0.76,0.01
56500,21,76,3,0.21,0.76,0.03
56600,25,71,4,0.25,0.71,0.04
56700,20,78,2,0.2,0.78,0.02
56800,20,78,2,0.2,0.78,0.02
56900,20,77,3,0.2,0.77,0.03
57000,25,70,5,0.25,0.7,0.05
57100,12,82,6,0.12,0.82,0.06
57200,14,82,4,0.14,0.82,0.04
57300,22,75,3,0.22,0.75,0.03
57400,19,76,5,0.19,0.76,0.05
57500,23,74,3,0.23,0.74,0.03
57600,27,67,6,0.27,0.67,0.06
57700,15,83,2,0.15,0.83,0.02
57800,23,77,0,0.23,0.77,0.0
57900,17,81,2,0.17,0.81,0.02
58000,22,75,3,0.22,0.75,0.03
58100,15,80,5,0.15,0.8,0.05
58200,20,76,4,0.2,0.76,0.04
58300,17,76,7,0.17,0.76,0.07
58400,13,87,0,0.13,0.87,0.0
58500,23,75,2,0.23,0.75,0.02
58600,14,84,2,0.14,0.84,0.02
58700,15,82,3,0.15,0.82,0.03
58800,18,81,1,0.18,0.81,0.01
58900,17,79,4,0.17,0.79,0.04
59000,18,78,4,0.18,0.78,0.04
59100,21,76,3,0.21,0.76,0.03
59200,24,74,2,0.24,0.74,0.02
59300,24,74,2,0.24,0.74,0.02
59400,21,78,1,0.21,0.78,0.01
59500,15,81,4,0.15,0.81,0.04
59600,28,70,2,0.28,0.7,0.02
59700,15,81,4,0.15,0.81,0.04
59800,12,85,3,0.12,0.85,0.03
59900,21,76,3,0.21,0.76,0.03
60000,33,65,2,0.33,0.65,0.02
60100,20,80,0,0.2,0.8,0.0
60200,16,80,4,0.16,0.8,0.04
60300,15,84,1,0.15,0.84,0.01
60400,20,78,2,0.2,0.78,0.02
60500,14,85,1,0.14,0.85,0.01
60600,20,77,3,0.2,0.77,0.03
60700,13,85,2,0.13,0.85,0.02
60800,18,81,1,0.18,0.81,0.01
60900,14,82,4,0.14,0.82,0.04
61000,19,79,2,0.19,0.79,0.02
61100,11,86,3,0.11,0.86,0.03
61200,14,83,3,0.14,0.83,0.03
61300,22,74,4,0.22,0.74,0.04
61400,19,79,2,0.19,0.79,0.02
61500,17,79,4,0.17,0.79,0.04
61600,28,70,2,0.28,0.7,0.02
61700,15,79,6,0.15,0.79,0.06
61800,18,77,5,0.18,0.77,0.05
61900,22,75,3,0.22,0.75,0.03
62000,22,75,3,0.22,0.75,0.03
62100,14,82,4,0.14,0.82,0.04
62200,22,74,4,0.22,0.74,0.04
62300,21,76,3,0.21,0.76,0.03
62400,20,76,4,0.2,0.76,0.04
62500,17,80,3,0.17,0.8,0.03
62600,18,79,3,0.18,0.79,0.03
62700,22,74,4,0.22,0.74,0.04
62800,25,74,1,0.25,0.74,0.01
62900,19,80,1,0.19,0.8,0.01
63000,22,71,7,0.22,0.71,0.07
63100,19,78,3,0.19,0.78,0.03
63200,22,76,2,0.22,0.76,0.02
63300,20,79,1,0.2,0.79,0.01
63400,21,75,4,0.21,0.75,0.04
63500,22,74,4,0.22,0.74,0.04
63600,20,78,2,0.2,0.78,0.02
63700,14,81,5,0.14,0.81,0.05
63800,17,78,5,0.17,0.78,0.05
63900,18,80,2,0.18,0.8,0.02
64000,19,77,4,0.19,0.77,0.04
64100,17,80,3,0.17,0.8,0.03
64200,21,74,5,0.21,0.74,0.05
64300,17,79,4,0.17,0.79,0.04
64400,16,80,4,0.16,0.8,0.04
64500,17,79,4,0.17,0.79,0.04
64600,18,76,6,0.18,0.76,0.06
64700,23,70,7,0.23,0.7,0.07
64800,24,72,4,0.24,0.72,0.04
64900,22,76,2,0.22,0.76,0.02
65000,16,81,3,0.16,0.81,0.03
65100,16,81,3,0.16,0.81,0.03
65200,18,79,3,0.18,0.79,0.03
65300,23,73,4,0.23,0.73,0.04
65400,19,80,1,0.19,0.8,0.01
65500,25,72,3,0.25,0.72,0.03
65600,27,65,8,0.27,0.65,0.08
65700,17,81,2,0.17,0.81,0.02
65800,26,71,3,0.26,0.71,0.03
65900,29,66,5,0.29,0.66,0.05
66000,26,71,3,0.26,0.71,0.03
66100,17,80,3,0.17,0.8,0.03
